customer_id,first_name,last_name,email,signup_date,customer_type,acquisition_channel,country,region_id
600,Customer600,Canada,customer600@scrunchieshop.ca,2024-03-21,New,Paid Ads,Canada,1
601,Customer601,Canada,customer601@scrunchieshop.ca,2023-12-16,Returning,Email,Canada,1
602,Customer602,Canada,customer602@scrunchieshop.ca,2024-08-29,New,Organic,Canada,6
603,Customer603,Canada,customer603@scrunchieshop.ca,2024-10-25,Returning,Organic,Canada,2
604,Customer604,Canada,customer604@scrunchieshop.ca,2023-05-17,New,Referral,Canada,5
605,Customer605,Canada,customer605@scrunchieshop.ca,2023-08-31,Returning,Email,Canada,1
606,Customer606,Canada,customer606@scrunchieshop.ca,2024-06-26,New,Referral,Canada,5
607,Customer607,Canada,customer607@scrunchieshop.ca,2023-02-09,Returning,Referral,Canada,4
608,Customer608,Canada,customer608@scrunchieshop.ca,2023-08-17,VIP,Email,Canada,5
609,Customer609,Canada,customer609@scrunchieshop.ca,2024-07-01,New,Email,Canada,3
610,Customer610,Canada,customer610@scrunchieshop.ca,2023-08-11,New,Email,Canada,3
611,Customer611,Canada,customer611@scrunchieshop.ca,2023-01-06,New,Paid Ads,Canada,5
612,Customer612,Canada,customer612@scrunchieshop.ca,2023-11-18,Returning,Email,Canada,3
613,Customer613,Canada,customer613@scrunchieshop.ca,2024-04-12,Returning,Organic,Canada,4
614,Customer614,Canada,customer614@scrunchieshop.ca,2023-03-16,Returning,Referral,Canada,2
615,Customer615,Canada,customer615@scrunchieshop.ca,2023-01-04,New,Paid Ads,Canada,3
616,Customer616,Canada,customer616@scrunchieshop.ca,2024-10-07,New,Email,Canada,3
617,Customer617,Canada,customer617@scrunchieshop.ca,2023-04-28,Returning,Paid Ads,Canada,5
618,Customer618,Canada,customer618@scrunchieshop.ca,2024-08-28,New,Email,Canada,4
619,Customer619,Canada,customer619@scrunchieshop.ca,2024-05-18,VIP,Paid Ads,Canada,2
620,Customer620,Canada,customer620@scrunchieshop.ca,2024-07-27,New,Referral,Canada,5
621,Customer621,Canada,customer621@scrunchieshop.ca,2024-03-16,Returning,Referral,Canada,5
622,Customer622,Canada,customer622@scrunchieshop.ca,2023-07-13,New,Organic,Canada,6
623,Customer623,Canada,customer623@scrunchieshop.ca,2024-12-15,New,Organic,Canada,4
624,Customer624,Canada,customer624@scrunchieshop.ca,2024-01-27,Returning,Email,Canada,2
625,Customer625,Canada,customer625@scrunchieshop.ca,2023-01-26,Returning,Referral,Canada,4
626,Customer626,Canada,customer626@scrunchieshop.ca,2024-03-10,VIP,Paid Ads,Canada,2
627,Customer627,Canada,customer627@scrunchieshop.ca,2023-06-22,New,Paid Ads,Canada,4
628,Customer628,Canada,customer628@scrunchieshop.ca,2023-10-27,New,Paid Ads,Canada,5
629,Customer629,Canada,customer629@scrunchieshop.ca,2024-10-06,Returning,Organic,Canada,5
630,Customer630,Canada,customer630@scrunchieshop.ca,2023-11-22,Returning,Paid Ads,Canada,1
631,Customer631,Canada,customer631@scrunchieshop.ca,2024-02-14,New,Organic,Canada,3
632,Customer632,Canada,customer632@scrunchieshop.ca,2023-04-28,New,Organic,Canada,6
633,Customer633,Canada,customer633@scrunchieshop.ca,2023-08-13,New,Email,Canada,4
634,Customer634,Canada,customer634@scrunchieshop.ca,2024-06-15,VIP,Paid Ads,Canada,6
635,Customer635,Canada,customer635@scrunchieshop.ca,2023-04-23,New,Paid Ads,Canada,1
636,Customer636,Canada,customer636@scrunchieshop.ca,2023-05-20,New,Referral,Canada,3
637,Customer637,Canada,customer637@scrunchieshop.ca,2024-07-12,New,Email,Canada,4
638,Customer638,Canada,customer638@scrunchieshop.ca,2023-01-01,New,Referral,Canada,2
639,Customer639,Canada,customer639@scrunchieshop.ca,2023-03-31,New,Email,Canada,3
640,Customer640,Canada,customer640@scrunchieshop.ca,2024-10-15,Returning,Paid Ads,Canada,5
641,Customer641,Canada,customer641@scrunchieshop.ca,2023-11-16,New,Organic,Canada,1
642,Customer642,Canada,customer642@scrunchieshop.ca,2024-07-03,Returning,Organic,Canada,3
643,Customer643,Canada,customer643@scrunchieshop.ca,2023-05-19,New,Organic,Canada,3
644,Customer644,Canada,customer644@scrunchieshop.ca,2024-05-25,Returning,Organic,Canada,5
645,Customer645,Canada,customer645@scrunchieshop.ca,2023-09-16,VIP,Organic,Canada,4
646,Customer646,Canada,customer646@scrunchieshop.ca,2024-11-03,Returning,Referral,Canada,2
647,Customer647,Canada,customer647@scrunchieshop.ca,2024-11-20,Returning,Email,Canada,5
648,Customer648,Canada,customer648@scrunchieshop.ca,2023-01-10,New,Paid Ads,Canada,2
649,Customer649,Canada,customer649@scrunchieshop.ca,2023-09-18,New,Referral,Canada,4
650,Customer650,Canada,customer650@scrunchieshop.ca,2024-10-11,Returning,Email,Canada,3
651,Customer651,Canada,customer651@scrunchieshop.ca,2023-06-21,VIP,Organic,Canada,2
652,Customer652,Canada,customer652@scrunchieshop.ca,2023-01-13,Returning,Email,Canada,1
653,Customer653,Canada,customer653@scrunchieshop.ca,2023-06-17,Returning,Email,Canada,1
654,Customer654,Canada,customer654@scrunchieshop.ca,2024-10-03,Returning,Organic,Canada,5
655,Customer655,Canada,customer655@scrunchieshop.ca,2024-08-18,New,Organic,Canada,4
656,Customer656,Canada,customer656@scrunchieshop.ca,2023-11-17,New,Organic,Canada,5
657,Customer657,Canada,customer657@scrunchieshop.ca,2023-11-15,Returning,Paid Ads,Canada,5
658,Customer658,Canada,customer658@scrunchieshop.ca,2024-09-04,VIP,Organic,Canada,6
659,Customer659,Canada,customer659@scrunchieshop.ca,2023-11-25,New,Paid Ads,Canada,5
660,Customer660,Canada,customer660@scrunchieshop.ca,2024-07-03,Returning,Organic,Canada,6
661,Customer661,Canada,customer661@scrunchieshop.ca,2024-02-23,New,Paid Ads,Canada,1
662,Customer662,Canada,customer662@scrunchieshop.ca,2024-08-28,Returning,Email,Canada,1
663,Customer663,Canada,customer663@scrunchieshop.ca,2023-04-05,New,Referral,Canada,5
664,Customer664,Canada,customer664@scrunchieshop.ca,2024-08-03,New,Email,Canada,1
665,Customer665,Canada,customer665@scrunchieshop.ca,2023-11-14,Returning,Email,Canada,4
666,Customer666,Canada,customer666@scrunchieshop.ca,2023-08-24,New,Organic,Canada,6
667,Customer667,Canada,customer667@scrunchieshop.ca,2023-11-30,Returning,Paid Ads,Canada,6
668,Customer668,Canada,customer668@scrunchieshop.ca,2024-01-11,Returning,Referral,Canada,5
669,Customer669,Canada,customer669@scrunchieshop.ca,2024-04-03,VIP,Organic,Canada,1
670,Customer670,Canada,customer670@scrunchieshop.ca,2023-05-17,New,Organic,Canada,2
671,Customer671,Canada,customer671@scrunchieshop.ca,2024-08-10,New,Organic,Canada,6
672,Customer672,Canada,customer672@scrunchieshop.ca,2024-06-30,New,Email,Canada,5
673,Customer673,Canada,customer673@scrunchieshop.ca,2024-05-27,VIP,Paid Ads,Canada,5
674,Customer674,Canada,customer674@scrunchieshop.ca,2023-10-23,VIP,Paid Ads,Canada,4
675,Customer675,Canada,customer675@scrunchieshop.ca,2023-11-16,Returning,Referral,Canada,3
676,Customer676,Canada,customer676@scrunchieshop.ca,2024-07-25,Returning,Paid Ads,Canada,3
677,Customer677,Canada,customer677@scrunchieshop.ca,2023-12-15,Returning,Paid Ads,Canada,6
678,Customer678,Canada,customer678@scrunchieshop.ca,2023-08-17,Returning,Organic,Canada,4
679,Customer679,Canada,customer679@scrunchieshop.ca,2023-09-27,New,Organic,Canada,4
680,Customer680,Canada,customer680@scrunchieshop.ca,2023-10-18,Returning,Email,Canada,4
681,Customer681,Canada,customer681@scrunchieshop.ca,2023-06-14,New,Organic,Canada,6
682,Customer682,Canada,customer682@scrunchieshop.ca,2023-01-05,Returning,Organic,Canada,3
683,Customer683,Canada,customer683@scrunchieshop.ca,2024-01-14,Returning,Organic,Canada,4
684,Customer684,Canada,customer684@scrunchieshop.ca,2023-03-19,Returning,Organic,Canada,1
685,Customer685,Canada,customer685@scrunchieshop.ca,2024-02-14,New,Email,Canada,5
686,Customer686,Canada,customer686@scrunchieshop.ca,2024-07-27,New,Organic,Canada,5
687,Customer687,Canada,customer687@scrunchieshop.ca,2023-05-12,New,Referral,Canada,2
688,Customer688,Canada,customer688@scrunchieshop.ca,2024-08-23,New,Referral,Canada,2
689,Customer689,Canada,customer689@scrunchieshop.ca,2023-02-11,New,Referral,Canada,6
690,Customer690,Canada,customer690@scrunchieshop.ca,2023-03-30,VIP,Referral,Canada,6
691,Customer691,Canada,customer691@scrunchieshop.ca,2024-02-06,Returning,Organic,Canada,5
692,Customer692,Canada,customer692@scrunchieshop.ca,2023-10-23,New,Referral,Canada,1
693,Customer693,Canada,customer693@scrunchieshop.ca,2023-10-22,New,Organic,Canada,3
694,Customer694,Canada,customer694@scrunchieshop.ca,2024-09-07,New,Email,Canada,3
695,Customer695,Canada,customer695@scrunchieshop.ca,2024-06-09,Returning,Referral,Canada,6
696,Customer696,Canada,customer696@scrunchieshop.ca,2024-11-21,Returning,Paid Ads,Canada,1
697,Customer697,Canada,customer697@scrunchieshop.ca,2024-09-28,VIP,Referral,Canada,6
698,Customer698,Canada,customer698@scrunchieshop.ca,2024-02-26,New,Referral,Canada,3
699,Customer699,Canada,customer699@scrunchieshop.ca,2023-01-23,VIP,Organic,Canada,6
700,Customer700,Canada,customer700@scrunchieshop.ca,2024-07-28,VIP,Referral,Canada,4
701,Customer701,Canada,customer701@scrunchieshop.ca,2023-05-23,New,Paid Ads,Canada,6
702,Customer702,Canada,customer702@scrunchieshop.ca,2024-10-26,VIP,Organic,Canada,5
703,Customer703,Canada,customer703@scrunchieshop.ca,2023-05-25,New,Organic,Canada,6
704,Customer704,Canada,customer704@scrunchieshop.ca,2023-08-13,Returning,Email,Canada,5
705,Customer705,Canada,customer705@scrunchieshop.ca,2024-05-17,New,Email,Canada,1
706,Customer706,Canada,customer706@scrunchieshop.ca,2024-09-07,VIP,Referral,Canada,3
707,Customer707,Canada,customer707@scrunchieshop.ca,2023-04-14,VIP,Email,Canada,2
708,Customer708,Canada,customer708@scrunchieshop.ca,2023-02-08,Returning,Email,Canada,2
709,Customer709,Canada,customer709@scrunchieshop.ca,2023-07-17,Returning,Email,Canada,3
710,Customer710,Canada,customer710@scrunchieshop.ca,2024-10-07,New,Organic,Canada,2
711,Customer711,Canada,customer711@scrunchieshop.ca,2024-08-01,New,Organic,Canada,6
712,Customer712,Canada,customer712@scrunchieshop.ca,2024-01-26,New,Organic,Canada,1
713,Customer713,Canada,customer713@scrunchieshop.ca,2023-06-28,New,Email,Canada,1
714,Customer714,Canada,customer714@scrunchieshop.ca,2024-07-07,Returning,Organic,Canada,3
715,Customer715,Canada,customer715@scrunchieshop.ca,2024-03-23,New,Email,Canada,2
716,Customer716,Canada,customer716@scrunchieshop.ca,2024-05-14,VIP,Organic,Canada,6
717,Customer717,Canada,customer717@scrunchieshop.ca,2023-01-15,Returning,Organic,Canada,1
718,Customer718,Canada,customer718@scrunchieshop.ca,2024-09-14,Returning,Paid Ads,Canada,1
719,Customer719,Canada,customer719@scrunchieshop.ca,2024-10-30,New,Referral,Canada,4
720,Customer720,Canada,customer720@scrunchieshop.ca,2023-10-16,VIP,Email,Canada,4
721,Customer721,Canada,customer721@scrunchieshop.ca,2024-04-22,VIP,Paid Ads,Canada,1
722,Customer722,Canada,customer722@scrunchieshop.ca,2023-08-19,New,Organic,Canada,3
723,Customer723,Canada,customer723@scrunchieshop.ca,2024-02-24,Returning,Email,Canada,5
724,Customer724,Canada,customer724@scrunchieshop.ca,2023-06-06,Returning,Organic,Canada,5
725,Customer725,Canada,customer725@scrunchieshop.ca,2024-07-03,New,Referral,Canada,6
726,Customer726,Canada,customer726@scrunchieshop.ca,2024-03-16,Returning,Paid Ads,Canada,1
727,Customer727,Canada,customer727@scrunchieshop.ca,2023-04-07,New,Referral,Canada,1
728,Customer728,Canada,customer728@scrunchieshop.ca,2024-02-15,New,Paid Ads,Canada,1
729,Customer729,Canada,customer729@scrunchieshop.ca,2023-10-16,New,Organic,Canada,3
730,Customer730,Canada,customer730@scrunchieshop.ca,2023-09-11,New,Referral,Canada,4
731,Customer731,Canada,customer731@scrunchieshop.ca,2023-07-15,New,Referral,Canada,1
732,Customer732,Canada,customer732@scrunchieshop.ca,2024-08-20,New,Organic,Canada,1
733,Customer733,Canada,customer733@scrunchieshop.ca,2024-06-05,VIP,Referral,Canada,2
734,Customer734,Canada,customer734@scrunchieshop.ca,2024-05-31,Returning,Email,Canada,3
735,Customer735,Canada,customer735@scrunchieshop.ca,2024-09-26,VIP,Paid Ads,Canada,6
736,Customer736,Canada,customer736@scrunchieshop.ca,2023-04-28,New,Paid Ads,Canada,1
737,Customer737,Canada,customer737@scrunchieshop.ca,2023-06-08,New,Paid Ads,Canada,2
738,Customer738,Canada,customer738@scrunchieshop.ca,2023-08-16,Returning,Email,Canada,5
739,Customer739,Canada,customer739@scrunchieshop.ca,2023-08-04,New,Paid Ads,Canada,6
740,Customer740,Canada,customer740@scrunchieshop.ca,2024-11-26,New,Organic,Canada,1
741,Customer741,Canada,customer741@scrunchieshop.ca,2023-01-15,Returning,Referral,Canada,1
742,Customer742,Canada,customer742@scrunchieshop.ca,2023-06-06,New,Email,Canada,2
743,Customer743,Canada,customer743@scrunchieshop.ca,2024-10-09,Returning,Paid Ads,Canada,3
744,Customer744,Canada,customer744@scrunchieshop.ca,2023-09-18,Returning,Organic,Canada,1
745,Customer745,Canada,customer745@scrunchieshop.ca,2023-06-06,New,Referral,Canada,5
746,Customer746,Canada,customer746@scrunchieshop.ca,2023-02-16,New,Referral,Canada,1
747,Customer747,Canada,customer747@scrunchieshop.ca,2023-11-20,Returning,Email,Canada,5
748,Customer748,Canada,customer748@scrunchieshop.ca,2024-11-15,New,Email,Canada,6
749,Customer749,Canada,customer749@scrunchieshop.ca,2023-05-10,New,Email,Canada,6
750,Customer750,Canada,customer750@scrunchieshop.ca,2024-02-15,VIP,Organic,Canada,4
751,Customer751,Canada,customer751@scrunchieshop.ca,2023-04-05,New,Organic,Canada,4
752,Customer752,Canada,customer752@scrunchieshop.ca,2024-09-18,Returning,Email,Canada,5
753,Customer753,Canada,customer753@scrunchieshop.ca,2023-10-19,VIP,Paid Ads,Canada,3
754,Customer754,Canada,customer754@scrunchieshop.ca,2023-10-10,New,Referral,Canada,1
755,Customer755,Canada,customer755@scrunchieshop.ca,2023-03-10,New,Referral,Canada,1
756,Customer756,Canada,customer756@scrunchieshop.ca,2024-10-21,New,Organic,Canada,4
757,Customer757,Canada,customer757@scrunchieshop.ca,2023-01-11,New,Referral,Canada,5
758,Customer758,Canada,customer758@scrunchieshop.ca,2023-09-11,New,Paid Ads,Canada,1
759,Customer759,Canada,customer759@scrunchieshop.ca,2024-07-03,Returning,Referral,Canada,1
760,Customer760,Canada,customer760@scrunchieshop.ca,2023-05-14,New,Organic,Canada,3
761,Customer761,Canada,customer761@scrunchieshop.ca,2024-12-12,Returning,Organic,Canada,2
762,Customer762,Canada,customer762@scrunchieshop.ca,2023-01-23,VIP,Paid Ads,Canada,4
763,Customer763,Canada,customer763@scrunchieshop.ca,2023-12-12,Returning,Paid Ads,Canada,4
764,Customer764,Canada,customer764@scrunchieshop.ca,2023-10-29,Returning,Referral,Canada,2
765,Customer765,Canada,customer765@scrunchieshop.ca,2023-12-29,New,Referral,Canada,1
766,Customer766,Canada,customer766@scrunchieshop.ca,2024-01-31,Returning,Organic,Canada,3
767,Customer767,Canada,customer767@scrunchieshop.ca,2023-08-06,Returning,Paid Ads,Canada,3
768,Customer768,Canada,customer768@scrunchieshop.ca,2023-05-21,New,Paid Ads,Canada,4
769,Customer769,Canada,customer769@scrunchieshop.ca,2024-09-07,New,Paid Ads,Canada,3
770,Customer770,Canada,customer770@scrunchieshop.ca,2023-07-29,VIP,Referral,Canada,6
771,Customer771,Canada,customer771@scrunchieshop.ca,2024-09-14,New,Paid Ads,Canada,2
772,Customer772,Canada,customer772@scrunchieshop.ca,2024-09-07,New,Organic,Canada,1
773,Customer773,Canada,customer773@scrunchieshop.ca,2024-11-13,New,Organic,Canada,6
774,Customer774,Canada,customer774@scrunchieshop.ca,2024-04-04,New,Referral,Canada,2
775,Customer775,Canada,customer775@scrunchieshop.ca,2023-12-22,Returning,Email,Canada,5
776,Customer776,Canada,customer776@scrunchieshop.ca,2023-11-20,Returning,Referral,Canada,4
777,Customer777,Canada,customer777@scrunchieshop.ca,2023-05-13,Returning,Email,Canada,3
778,Customer778,Canada,customer778@scrunchieshop.ca,2023-05-07,New,Paid Ads,Canada,5
779,Customer779,Canada,customer779@scrunchieshop.ca,2023-04-16,New,Referral,Canada,3
780,Customer780,Canada,customer780@scrunchieshop.ca,2024-08-26,New,Organic,Canada,6
781,Customer781,Canada,customer781@scrunchieshop.ca,2024-01-13,New,Paid Ads,Canada,1
782,Customer782,Canada,customer782@scrunchieshop.ca,2023-02-20,New,Organic,Canada,1
783,Customer783,Canada,customer783@scrunchieshop.ca,2023-01-29,Returning,Paid Ads,Canada,1
784,Customer784,Canada,customer784@scrunchieshop.ca,2024-04-06,New,Referral,Canada,3
785,Customer785,Canada,customer785@scrunchieshop.ca,2023-10-23,Returning,Email,Canada,5
786,Customer786,Canada,customer786@scrunchieshop.ca,2023-10-24,New,Paid Ads,Canada,1
787,Customer787,Canada,customer787@scrunchieshop.ca,2024-02-11,New,Email,Canada,5
788,Customer788,Canada,customer788@scrunchieshop.ca,2024-09-04,New,Paid Ads,Canada,3
789,Customer789,Canada,customer789@scrunchieshop.ca,2024-02-09,VIP,Organic,Canada,6
790,Customer790,Canada,customer790@scrunchieshop.ca,2023-12-12,Returning,Organic,Canada,5
791,Customer791,Canada,customer791@scrunchieshop.ca,2024-09-13,VIP,Paid Ads,Canada,6
792,Customer792,Canada,customer792@scrunchieshop.ca,2024-02-24,New,Email,Canada,3
793,Customer793,Canada,customer793@scrunchieshop.ca,2023-07-01,New,Referral,Canada,3
794,Customer794,Canada,customer794@scrunchieshop.ca,2023-01-01,Returning,Referral,Canada,4
795,Customer795,Canada,customer795@scrunchieshop.ca,2024-07-20,New,Organic,Canada,3
796,Customer796,Canada,customer796@scrunchieshop.ca,2024-01-06,Returning,Referral,Canada,3
797,Customer797,Canada,customer797@scrunchieshop.ca,2024-10-22,New,Organic,Canada,2
798,Customer798,Canada,customer798@scrunchieshop.ca,2024-03-06,New,Referral,Canada,1
799,Customer799,Canada,customer799@scrunchieshop.ca,2023-11-05,New,Paid Ads,Canada,4
800,Customer800,Canada,customer800@scrunchieshop.ca,2023-05-17,New,Organic,Canada,4
801,Customer801,Canada,customer801@scrunchieshop.ca,2023-07-21,Returning,Organic,Canada,4
802,Customer802,Canada,customer802@scrunchieshop.ca,2024-03-11,New,Paid Ads,Canada,2
803,Customer803,Canada,customer803@scrunchieshop.ca,2023-11-09,New,Organic,Canada,6
804,Customer804,Canada,customer804@scrunchieshop.ca,2023-04-27,New,Referral,Canada,3
805,Customer805,Canada,customer805@scrunchieshop.ca,2024-10-27,New,Referral,Canada,1
806,Customer806,Canada,customer806@scrunchieshop.ca,2024-07-28,Returning,Organic,Canada,5
807,Customer807,Canada,customer807@scrunchieshop.ca,2023-09-01,VIP,Referral,Canada,6
808,Customer808,Canada,customer808@scrunchieshop.ca,2024-06-20,VIP,Email,Canada,3
809,Customer809,Canada,customer809@scrunchieshop.ca,2024-08-24,Returning,Organic,Canada,2
810,Customer810,Canada,customer810@scrunchieshop.ca,2023-03-16,New,Paid Ads,Canada,3
811,Customer811,Canada,customer811@scrunchieshop.ca,2024-01-21,Returning,Email,Canada,3
812,Customer812,Canada,customer812@scrunchieshop.ca,2023-07-29,New,Organic,Canada,2
813,Customer813,Canada,customer813@scrunchieshop.ca,2024-04-19,New,Paid Ads,Canada,4
814,Customer814,Canada,customer814@scrunchieshop.ca,2024-02-22,Returning,Referral,Canada,4
815,Customer815,Canada,customer815@scrunchieshop.ca,2023-12-13,New,Paid Ads,Canada,1
816,Customer816,Canada,customer816@scrunchieshop.ca,2024-06-12,VIP,Email,Canada,1
817,Customer817,Canada,customer817@scrunchieshop.ca,2024-10-01,New,Referral,Canada,4
818,Customer818,Canada,customer818@scrunchieshop.ca,2023-06-28,Returning,Organic,Canada,6
819,Customer819,Canada,customer819@scrunchieshop.ca,2023-07-01,Returning,Referral,Canada,5
820,Customer820,Canada,customer820@scrunchieshop.ca,2024-10-25,VIP,Organic,Canada,3
821,Customer821,Canada,customer821@scrunchieshop.ca,2023-01-25,Returning,Organic,Canada,5
822,Customer822,Canada,customer822@scrunchieshop.ca,2023-06-29,Returning,Paid Ads,Canada,3
823,Customer823,Canada,customer823@scrunchieshop.ca,2024-12-10,New,Paid Ads,Canada,4
824,Customer824,Canada,customer824@scrunchieshop.ca,2024-05-15,Returning,Paid Ads,Canada,1
825,Customer825,Canada,customer825@scrunchieshop.ca,2023-06-10,New,Email,Canada,6
826,Customer826,Canada,customer826@scrunchieshop.ca,2023-06-26,Returning,Email,Canada,1
827,Customer827,Canada,customer827@scrunchieshop.ca,2023-10-12,Returning,Paid Ads,Canada,5
828,Customer828,Canada,customer828@scrunchieshop.ca,2023-03-04,Returning,Email,Canada,1
829,Customer829,Canada,customer829@scrunchieshop.ca,2024-10-23,New,Referral,Canada,4
830,Customer830,Canada,customer830@scrunchieshop.ca,2024-10-27,New,Referral,Canada,6
831,Customer831,Canada,customer831@scrunchieshop.ca,2023-06-05,Returning,Email,Canada,5
832,Customer832,Canada,customer832@scrunchieshop.ca,2024-04-13,New,Email,Canada,6
833,Customer833,Canada,customer833@scrunchieshop.ca,2023-02-18,New,Referral,Canada,3
834,Customer834,Canada,customer834@scrunchieshop.ca,2023-03-25,New,Organic,Canada,1
835,Customer835,Canada,customer835@scrunchieshop.ca,2023-12-27,VIP,Referral,Canada,6
836,Customer836,Canada,customer836@scrunchieshop.ca,2024-11-19,Returning,Referral,Canada,2
837,Customer837,Canada,customer837@scrunchieshop.ca,2023-05-28,New,Email,Canada,1
838,Customer838,Canada,customer838@scrunchieshop.ca,2024-09-21,New,Referral,Canada,3
839,Customer839,Canada,customer839@scrunchieshop.ca,2023-12-08,New,Email,Canada,6
840,Customer840,Canada,customer840@scrunchieshop.ca,2024-04-20,Returning,Email,Canada,5
841,Customer841,Canada,customer841@scrunchieshop.ca,2023-03-04,Returning,Paid Ads,Canada,3
842,Customer842,Canada,customer842@scrunchieshop.ca,2024-12-01,New,Referral,Canada,2
843,Customer843,Canada,customer843@scrunchieshop.ca,2023-12-26,New,Organic,Canada,6
844,Customer844,Canada,customer844@scrunchieshop.ca,2024-07-14,New,Paid Ads,Canada,4
845,Customer845,Canada,customer845@scrunchieshop.ca,2023-11-23,Returning,Email,Canada,1
846,Customer846,Canada,customer846@scrunchieshop.ca,2023-05-21,Returning,Email,Canada,5
847,Customer847,Canada,customer847@scrunchieshop.ca,2023-08-03,New,Organic,Canada,4
848,Customer848,Canada,customer848@scrunchieshop.ca,2024-03-10,New,Email,Canada,6
849,Customer849,Canada,customer849@scrunchieshop.ca,2023-11-14,New,Referral,Canada,6
850,Customer850,Canada,customer850@scrunchieshop.ca,2023-02-01,VIP,Paid Ads,Canada,3
851,Customer851,Canada,customer851@scrunchieshop.ca,2024-10-31,New,Email,Canada,6
852,Customer852,Canada,customer852@scrunchieshop.ca,2023-10-12,Returning,Email,Canada,5
853,Customer853,Canada,customer853@scrunchieshop.ca,2023-11-01,Returning,Organic,Canada,4
854,Customer854,Canada,customer854@scrunchieshop.ca,2024-03-04,New,Referral,Canada,5
855,Customer855,Canada,customer855@scrunchieshop.ca,2024-04-21,New,Email,Canada,2
856,Customer856,Canada,customer856@scrunchieshop.ca,2023-10-13,New,Organic,Canada,2
857,Customer857,Canada,customer857@scrunchieshop.ca,2023-05-24,Returning,Email,Canada,1
858,Customer858,Canada,customer858@scrunchieshop.ca,2024-02-28,Returning,Organic,Canada,1
859,Customer859,Canada,customer859@scrunchieshop.ca,2023-01-19,Returning,Organic,Canada,2
860,Customer860,Canada,customer860@scrunchieshop.ca,2023-01-18,Returning,Referral,Canada,6
861,Customer861,Canada,customer861@scrunchieshop.ca,2024-08-12,New,Email,Canada,5
862,Customer862,Canada,customer862@scrunchieshop.ca,2024-01-06,VIP,Referral,Canada,2
863,Customer863,Canada,customer863@scrunchieshop.ca,2023-06-24,Returning,Organic,Canada,1
864,Customer864,Canada,customer864@scrunchieshop.ca,2023-07-13,New,Paid Ads,Canada,2
865,Customer865,Canada,customer865@scrunchieshop.ca,2024-05-16,VIP,Email,Canada,6
866,Customer866,Canada,customer866@scrunchieshop.ca,2023-04-23,Returning,Paid Ads,Canada,2
867,Customer867,Canada,customer867@scrunchieshop.ca,2023-04-24,Returning,Email,Canada,5
868,Customer868,Canada,customer868@scrunchieshop.ca,2023-08-10,Returning,Referral,Canada,4
869,Customer869,Canada,customer869@scrunchieshop.ca,2024-11-08,Returning,Referral,Canada,6
870,Customer870,Canada,customer870@scrunchieshop.ca,2024-10-05,Returning,Referral,Canada,1
871,Customer871,Canada,customer871@scrunchieshop.ca,2023-09-21,New,Referral,Canada,5
872,Customer872,Canada,customer872@scrunchieshop.ca,2023-02-24,New,Referral,Canada,2
873,Customer873,Canada,customer873@scrunchieshop.ca,2024-10-04,VIP,Paid Ads,Canada,2
874,Customer874,Canada,customer874@scrunchieshop.ca,2024-04-02,New,Referral,Canada,4
875,Customer875,Canada,customer875@scrunchieshop.ca,2023-06-11,New,Organic,Canada,1
876,Customer876,Canada,customer876@scrunchieshop.ca,2024-01-15,New,Organic,Canada,1
877,Customer877,Canada,customer877@scrunchieshop.ca,2023-03-28,New,Paid Ads,Canada,3
878,Customer878,Canada,customer878@scrunchieshop.ca,2023-02-24,Returning,Email,Canada,1
879,Customer879,Canada,customer879@scrunchieshop.ca,2024-04-20,VIP,Organic,Canada,4
880,Customer880,Canada,customer880@scrunchieshop.ca,2023-06-27,New,Email,Canada,3
881,Customer881,Canada,customer881@scrunchieshop.ca,2024-01-26,New,Paid Ads,Canada,3
882,Customer882,Canada,customer882@scrunchieshop.ca,2023-12-15,New,Email,Canada,2
883,Customer883,Canada,customer883@scrunchieshop.ca,2023-01-08,VIP,Email,Canada,2
884,Customer884,Canada,customer884@scrunchieshop.ca,2023-11-09,Returning,Email,Canada,1
885,Customer885,Canada,customer885@scrunchieshop.ca,2024-03-18,New,Email,Canada,3
886,Customer886,Canada,customer886@scrunchieshop.ca,2023-11-24,Returning,Paid Ads,Canada,2
887,Customer887,Canada,customer887@scrunchieshop.ca,2023-02-23,VIP,Organic,Canada,4
888,Customer888,Canada,customer888@scrunchieshop.ca,2023-08-27,Returning,Referral,Canada,2
889,Customer889,Canada,customer889@scrunchieshop.ca,2023-08-17,VIP,Email,Canada,6
890,Customer890,Canada,customer890@scrunchieshop.ca,2024-08-01,New,Organic,Canada,6
891,Customer891,Canada,customer891@scrunchieshop.ca,2023-02-20,Returning,Organic,Canada,2
892,Customer892,Canada,customer892@scrunchieshop.ca,2024-08-31,New,Paid Ads,Canada,3
893,Customer893,Canada,customer893@scrunchieshop.ca,2024-08-26,Returning,Organic,Canada,3
894,Customer894,Canada,customer894@scrunchieshop.ca,2023-09-21,Returning,Paid Ads,Canada,5
895,Customer895,Canada,customer895@scrunchieshop.ca,2024-02-22,Returning,Email,Canada,6
896,Customer896,Canada,customer896@scrunchieshop.ca,2023-04-06,Returning,Email,Canada,4
897,Customer897,Canada,customer897@scrunchieshop.ca,2023-03-29,New,Referral,Canada,3
898,Customer898,Canada,customer898@scrunchieshop.ca,2023-03-19,Returning,Referral,Canada,1
899,Customer899,Canada,customer899@scrunchieshop.ca,2023-10-15,VIP,Referral,Canada,6
